<<<<<<< HEAD
1	CACM-1657	0.1621892225608297
1	CACM-1410	0.1574296559264038
1	CACM-2319	0.15257249814758367
1	CACM-1938	0.14780587485103935
1	CACM-2629	0.13721040580212973
1	CACM-2371	0.13032352984329854
1	CACM-1071	0.12203998376842037
1	CACM-2379	0.11820150920907517
1	CACM-1605	0.11744253855406506
1	CACM-1752	0.11725724995345939
1	CACM-0971	0.1156538379625999
1	CACM-1827	0.11371676002676709
1	CACM-2378	0.11174233459371105
1	CACM-1523	0.1117338870497166
1	CACM-2218	0.1097572031466063
1	CACM-2151	0.10782357333984856
1	CACM-1572	0.10717812395879883
1	CACM-1749	0.10621062092344355
1	CACM-1161	0.10617864764185062
1	CACM-1519	0.10608400981700283
1	CACM-2357	0.10556949721948725
1	CACM-1844	0.10493920505099855
1	CACM-1461	0.10335527900343304
1	CACM-1440	0.10320618726765858
1	CACM-2219	0.10229633521724396
1	CACM-2054	0.10152756338513273
1	CACM-1033	0.10124701994562717
1	CACM-2036	0.10109518989263132
1	CACM-2950	0.10064065078917739
1	CACM-0897	0.10026140230392845
1	CACM-1908	0.09896335153310701
1	CACM-2541	0.0986483099887874
1	CACM-1168	0.09842755200123017
1	CACM-2535	0.09771332533453085
1	CACM-1591	0.09721007572340509
1	CACM-3069	0.09707867165548595
1	CACM-3068	0.09707753174240952
1	CACM-2796	0.09597977996073599
1	CACM-1046	0.09425964783752087
1	CACM-3127	0.09400084335189607
1	CACM-2632	0.09345543602642144
1	CACM-1226	0.09281858356842951
1	CACM-0195	0.09258507023175086
1	CACM-1464	0.09219135294379102
1	CACM-2317	0.09140992868701624
1	CACM-1506	0.09061150863088598
1	CACM-2439	0.09007617199387394
1	CACM-3048	0.08920793525294451
1	CACM-1750	0.0890263247801768
1	CACM-1680	0.08885384062896559
1	CACM-2500	0.0887155250956504
1	CACM-2344	0.08861559067531824
1	CACM-1247	0.08851299563457267
1	CACM-2380	0.08827923440657534
1	CACM-1753	0.08795410627468896
1	CACM-1698	0.08687809797459721
1	CACM-2340	0.08638252738172983
1	CACM-0397	0.08637688704655275
1	CACM-2917	0.08606597455251187
1	CACM-1685	0.08606516809391764
1	CACM-0435	0.08581563049528416
1	CACM-1542	0.08565595775221425
1	CACM-2312	0.08523593877409813
1	CACM-1391	0.0849894577909337
1	CACM-1393	0.08496034752334053
1	CACM-0252	0.08342365535816218
1	CACM-3174	0.0834190855721945
1	CACM-1163	0.08328046612066038
1	CACM-1805	0.0832690916467275
1	CACM-0098	0.0830406133156082
1	CACM-1304	0.08281447499698799
1	CACM-2424	0.08257026708831884
1	CACM-2621	0.08152666791545456
1	CACM-2948	0.08139465027215816
1	CACM-2920	0.08127210317104647
1	CACM-2003	0.08126834501761793
1	CACM-2501	0.08120802711520475
1	CACM-2372	0.08078172073843046
1	CACM-1960	0.08021334456788108
1	CACM-2069	0.07965922995631498
1	CACM-3023	0.07965855087251547
1	CACM-1408	0.07941653624367521
1	CACM-1892	0.07940065457624075
1	CACM-2522	0.07895448049909275
1	CACM-1647	0.07880835966638587
1	CACM-2685	0.07836635646122117
1	CACM-1544	0.07821721710871687
1	CACM-1487	0.07807662294980287
1	CACM-1225	0.0778457566268035
1	CACM-0414	0.07757288818694244
1	CACM-1280	0.0774790565851822
1	CACM-0698	0.07726890989737958
1	CACM-2946	0.07718249969652563
1	CACM-2597	0.07700912716592254
1	CACM-1746	0.07698101839436004
1	CACM-1642	0.07687491362538204
1	CACM-1854	0.0759065033877366
1	CACM-2080	0.07557266798069306
1	CACM-0637	0.07525125837633576
1	CACM-0069	0.07479484663404727
2	CACM-3078	0.11204155669774057
2	CACM-2434	0.10418899946055304
2	CACM-2863	0.08896448566999088
2	CACM-1046	0.06955734217948019
2	CACM-1867	0.05936813773465951
2	CACM-1977	0.054358210458655215
2	CACM-1014	0.05384154154780396
2	CACM-0597	0.05330999635338822
2	CACM-2439	0.05271291353126817
2	CACM-1183	0.052592698265304584
2	CACM-2194	0.0507766594837728
2	CACM-1519	0.049849556826391056
2	CACM-3129	0.04910025159852575
2	CACM-0435	0.048468729990273164
2	CACM-1593	0.048182001282728926
2	CACM-1259	0.048153401730736546
2	CACM-0397	0.047360853753873805
2	CACM-3171	0.046980210203312486
2	CACM-1623	0.046173429242772054
2	CACM-0242	0.04535337090539035
2	CACM-3202	0.04492618243102065
2	CACM-1553	0.04476464148583553
2	CACM-1379	0.04466483761377858
2	CACM-1397	0.04460056722445657
2	CACM-1264	0.04455189459955694
2	CACM-1975	0.04419334861105504
2	CACM-2852	0.04297565584813297
2	CACM-3144	0.04284718529932852
2	CACM-1154	0.04240346666304833
2	CACM-1305	0.041636535740373876
2	CACM-1625	0.040011483531840954
2	CACM-1214	0.03932539059160595
2	CACM-1010	0.03926204162501827
2	CACM-0847	0.03909744006193914
2	CACM-1846	0.03871180155361095
2	CACM-1309	0.03858868478965373
2	CACM-1674	0.03770474265002513
2	CACM-1486	0.037607610317687765
2	CACM-1652	0.0375864243556218
2	CACM-1315	0.03747888818254424
2	CACM-2451	0.03734417450238965
2	CACM-1877	0.03712296449455477
2	CACM-2177	0.037001117124283514
2	CACM-2980	0.036741926287441815
2	CACM-2786	0.0360739842211766
2	CACM-1464	0.03589949772977413
2	CACM-1523	0.035665283126517726
2	CACM-2047	0.03535804293123174
2	CACM-2342	0.035252347831997426
2	CACM-2519	0.035097468406933376
2	CACM-1168	0.0349495569216127
2	CACM-1215	0.03457044800948445
2	CACM-0616	0.034254464531530894
2	CACM-2939	0.03412312068721449
2	CACM-1527	0.03393617554660797
2	CACM-2645	0.03378904589857647
2	CACM-1651	0.03301872225745949
2	CACM-1200	0.03296010566392219
2	CACM-1564	0.03279351563291155
2	CACM-2572	0.032643985449848575
2	CACM-1391	0.0325790575995688
2	CACM-1705	0.032145304435050065
2	CACM-0282	0.03210927562577709
2	CACM-3110	0.032056489115811285
2	CACM-2368	0.032027793852134834
2	CACM-2899	0.03176705519620681
2	CACM-1427	0.031647933265490605
2	CACM-2476	0.03126847027064165
2	CACM-2215	0.031102325595403244
2	CACM-2356	0.03090476945099737
2	CACM-1345	0.03072367392511759
